Date,Level-USD/CAD,Lower Band,Level-Mid US/Canadian Dollar Economic Index,Upper Band,Level-Unfiltered,y-o-y USD/CAD,Stationary-US/Canadian Dollar Economic Index
12/4/2012,0.9926,0.966836111,0.986930715,1.007196006,1.027090329,-3.004145017,-3.241045759
12/5/2012,0.9913,0.967324866,0.98710833,1.007494858,1.005988597,-2.873980286,-3.217311327
12/6/2012,0.9909,0.968431809,0.987487952,1.008190434,0.979789892,-2.80203151,-3.282027877
12/7/2012,0.989,0.968579496,0.988157822,1.010058995,0.966870917,-4.055212035,-3.97577582
12/8/2012,0.988366667,0.96934368,0.988678357,1.011059238,0.939925898,-4.278582856,-4.058506462
12/9/2012,0.987733333,0.96934368,0.989158675,1.01177613,0.976466316,-4.642132109,-4.249177037
12/10/2012,0.9871,0.96934368,0.989945099,1.012481228,0.969729693,-5.005073564,-4.508046556
12/11/2012,0.9867,0.96934368,0.99046734,1.012481228,0.955261,-5.338343909,-4.790962828
12/12/2012,0.9854,0.96934368,0.990932945,1.012481228,0.990347673,-5.619947842,-5.111527233
12/13/2012,0.9845,0.96970873,0.991777091,1.012749601,0.974101575,-7.158143769,-5.918525505
12/14/2012,0.986,0.970676337,0.992308135,1.013402133,0.988581889,-6.200728858,-5.863027496
12/15/2012,0.985366667,0.970915312,0.992353603,1.013616686,0.962642993,-6.872666947,-5.738360275
12/16/2012,0.984733333,0.971511946,0.992353603,1.013616686,0.96631402,-6.857000924,-5.945361216
12/17/2012,0.9841,0.971583865,0.992556348,1.013616686,0.961223668,-6.841312736,-6.112779179
12/18/2012,0.9852,0.972027697,0.992556348,1.013616686,0.967355129,-6.609186779,-6.2036606
12/19/2012,0.9868,0.971685573,0.992556348,1.013616686,0.978707297,-5.457414929,-5.61878085
12/20/2012,0.9882,0.972034332,0.992556348,1.013616686,0.975690501,-5.30707699,-5.113932109
12/21/2012,0.9941,0.973973798,0.992556348,1.013616686,0.95445397,-3.700168743,-4.843378749
12/22/2012,0.993166667,0.974261909,0.992556348,1.013616686,0.966237288,-3.755426816,-4.559261445
12/23/2012,0.992233333,0.974261909,0.992920326,1.013616686,0.948947486,-3.849905199,-4.607784108
12/24/2012,0.9913,0.974261909,0.992556348,1.013616686,0.949458898,-3.94448871,-4.599628555
12/25/2012,0.9929,0.97452125,0.992920326,1.013616686,0.948984308,-3.725206272,-4.569949532
12/26/2012,0.9945,0.97452125,0.992920326,1.013616686,0.953425851,-3.506239357,-4.422515648
12/27/2012,0.9949,0.97452125,0.993176093,1.013616686,0.962128727,-3.829731522,-4.86860221
12/28/2012,0.9951,0.974901541,0.993797406,1.013616686,0.948802766,-3.516419769,-4.96666024
12/29/2012,0.995333333,0.975642706,0.993797406,1.013616686,0.976464137,-3.005080211,-4.726272175
12/30/2012,0.995566667,0.976153377,0.993797406,1.013616686,0.949303947,-2.737325382,-4.724895534
12/31/2012,0.9958,0.976153377,0.993797406,1.013616686,0.964377204,-2.469111825,-4.703881858
1/1/2013,0.99085,0.976153377,0.993797406,1.013616686,0.958668181,-2.841671242,-4.894262035
1/2/2013,0.9859,0.976153377,0.993797406,1.013616686,0.941373352,-3.216828779,-5.054572911
1/3/2013,0.9853,0.976153377,0.993797406,1.013616686,0.964165037,-3.838593654,-4.704807104
1/4/2013,0.9856,0.976153377,0.993176093,1.013402133,0.97155094,-4.562840468,-4.634639729
1/5/2013,0.9857,0.976243696,0.993176093,1.013402133,0.97158606,-4.959473947,-4.697180689
1/6/2013,0.9858,0.976243696,0.993797406,1.013402133,0.976280576,-5.11106652,-4.750167764
1/7/2013,0.9859,0.976452665,0.994759528,1.013402133,0.961187297,-5.262441644,-4.83887232
1/8/2013,0.9871,0.976452665,0.995187383,1.013402133,0.990587007,-5.276567868,-5.070495272
1/9/2013,0.9867,0.976452665,0.995287073,1.013402133,0.962132404,-3.991096227,-4.88738489
1/10/2013,0.9859,0.97646618,0.995504339,1.013402133,0.968503587,-4.465160642,-4.85074925
1/11/2013,0.9842,0.97820054,0.995504339,1.013402133,0.974537826,-4.737537062,-4.499593193
1/12/2013,0.984166667,0.97820054,0.995504339,1.013402133,0.982250607,-5.33085613,-4.673972491
1/13/2013,0.984133333,0.97820054,0.995504339,1.012749601,0.983198541,-4.986675455,-4.440497869
1/14/2013,0.9841,0.97820054,0.995287073,1.012481228,0.950888838,-4.641504773,-4.224586889
1/15/2013,0.9839,0.97820054,0.995287073,1.012134269,0.95640911,-4.316155026,-4.183651255
1/16/2013,0.985,0.97820054,0.995287073,1.012481228,0.962593788,-3.827499971,-3.890777915
1/17/2013,0.9853,0.97820054,0.995287073,1.012481228,0.985635951,-3.887093668,-3.736712085
1/18/2013,0.9937,0.97820054,0.995287073,1.012481228,0.952282418,-2.309225052,-3.777352309
1/19/2013,0.993625,0.97820054,0.995287073,1.012749601,0.97205714,-2.901537901,-2.969238539
1/20/2013,0.99355,0.97820054,0.995504339,1.013402133,0.983375649,-2.656076562,-2.711182226
1/21/2013,0.993475,0.97820054,0.996436397,1.013616686,0.992366232,-2.41008682,-2.421655151
1/22/2013,0.9934,0.97820054,0.997361322,1.013887087,1.017655598,-2.163566472,-2.183610405
1/23/2013,0.9986,0.978267264,0.997527127,1.014151024,1.022579373,-1.729039615,-1.793503384
1/24/2013,1.0024,0.978267264,0.997527127,1.014258294,0.992275297,-1.541917656,-1.250685209
1/25/2013,1.0078,0.978267264,0.997527127,1.014258294,0.999390893,0.7444155,-0.804411562
1/26/2013,1.007533333,0.978267264,0.997527127,1.015427029,0.984729208,0.367774255,-0.514345296
1/27/2013,1.007266667,0.978267264,0.997823129,1.015933419,0.999080488,0.269804828,-0.597493577
1/28/2013,1.007,0.978273819,0.998219194,1.016633701,0.992340973,0.17186161,-0.594902048
1/29/2013,1.0029,0.978273819,0.998219194,1.017698594,1.009995294,-0.394910653,-0.70445128
1/30/2013,1.0033,0.978273819,0.998219194,1.018378861,1.015891275,-0.590721835,-0.91159558
1/31/2013,0.9992,0.978273819,0.998219194,1.018908795,1.001484732,-0.284219542,-0.448963287
2/1/2013,0.9987,0.978273819,0.998407131,1.019011974,1.018343535,-0.358042632,-0.293994536
2/2/2013,0.998333333,0.978273819,0.998762637,1.020582325,1.003574113,0.102509364,-0.181914652
2/3/2013,0.997966667,0.978273819,0.998762637,1.021118445,1.024064141,0.020291113,0.04278396
2/4/2013,0.9976,0.978273819,0.99923569,1.021564701,1.026156048,-0.061932551,0.13952899
2/5/2013,0.9972,0.978273819,0.99923569,1.021564701,1.00272042,-0.148269712,0.115735021
2/6/2013,0.9959,0.978273819,0.99923569,1.022594788,0.986763176,-0.234481617,0.30498144
2/7/2013,0.9992,0.978273819,0.99923569,1.021564701,1.033546848,-0.099436717,0.354692998
2/8/2013,1.0021,0.978273819,0.99923569,1.021564701,1.032291163,0.602412263,0.473051729
2/9/2013,1.003533333,0.978273819,0.999787198,1.02179482,1.007178639,-0.145660318,0.137677966
2/10/2013,1.004966667,0.978273819,1.000353111,1.02179482,1.022826016,0.115671425,0.189115324
2/11/2013,1.0064,0.978273819,1.000353111,1.02179482,1.031585442,0.376813281,0.177775294
2/12/2013,1.0029,0.978273819,1.000353111,1.02179482,1.005223208,0.034699389,0.066202768
2/13/2013,1.002,0.978273819,1.000353111,1.02179482,1.003691513,0.010463095,0.179358219
2/14/2013,1.0007,0.978273819,1.001400031,1.02179482,1.016565575,0.134243463,0.211174391
2/15/2013,1.0069,0.978273819,1.002086604,1.022594788,1.015396079,0.930340119,0.720980875
2/16/2013,1.0081,0.978273819,1.002086604,1.02289059,1.013388954,0.978066462,0.975281828
2/17/2013,1.0093,0.978273819,1.002704448,1.023872011,1.013599823,1.167424988,1.204478497
2/18/2013,1.0105,0.978273819,1.002704448,1.024110336,1.012706978,1.356624942,1.497464548
2/19/2013,1.0117,0.978273819,1.002734776,1.024872888,1.023859202,1.545666748,1.6167149
2/20/2013,1.0162,0.978273819,1.003075757,1.025932352,1.013869631,2.134301619,2.307296334
2/21/2013,1.0184,0.978273819,1.003488248,1.026214441,1.024803251,1.870423212,2.423519877
2/22/2013,1.0222,0.978273819,1.003488248,1.027112791,1.011730126,2.524963888,2.270890716
2/23/2013,1.0236,0.978273819,1.003632813,1.027460575,1.029917616,2.631631878,2.561812989
2/24/2013,1.025,0.978273819,1.004226597,1.027641907,1.050923315,2.824220517,2.672360147
2/25/2013,1.0264,0.978273819,1.004226597,1.027965528,1.027919959,3.016584809,2.717300811
2/26/2013,1.0279,0.978273819,1.004226597,1.028707178,1.046483443,3.220682287,2.494243991
2/27/2013,1.0249,0.978273819,1.004992445,1.029600104,1.03800985,3.181999492,3.029681666
2/28/2013,1.0286,0.978609156,1.005688918,1.029917942,1.032247081,4.740910951,2.440425221
3/1/2013,1.0285,0.978702059,1.006635853,1.029917942,1.038085056,4.953389822,2.830025883
3/2/2013,1.028933333,0.97887377,1.007147859,1.029931681,1.020548267,4.519416472,2.712178459
3/3/2013,1.029366667,0.979876194,1.007286677,1.030103499,1.021093204,4.368302471,2.731972165
3/4/2013,1.0298,0.979996614,1.00779497,1.03074451,0.998444786,4.21750099,2.667225243
3/5/2013,1.0289,0.979996614,1.008387296,1.031619382,1.006154628,3.907851365,2.402444369
3/6/2013,1.0314,0.981277667,1.00878845,1.032131293,1.043745639,3.257360142,1.397100515
3/7/2013,1.0303,0.981277667,1.009496412,1.032176475,1.032128484,3.359643494,1.528527973
3/8/2013,1.0273,0.982195121,1.010117036,1.032223692,1.032173431,3.914651951,1.919454169
3/9/2013,1.027133333,0.982885252,1.010548325,1.032249836,0.981362829,4.217248758,2.066349283
3/10/2013,1.026966667,0.983181605,1.011063974,1.032369643,1.010238778,4.031795599,1.933259532
3/11/2013,1.0268,0.98336458,1.011500101,1.032369643,0.989018263,3.846561798,1.788118898
3/12/2013,1.0259,0.983448025,1.011921134,1.033609515,0.971692208,3.573727511,1.540024988
3/13/2013,1.0272,0.984649436,1.01240956,1.034286954,0.978623479,4.088663937,1.932251988
3/14/2013,1.0263,0.985579279,1.013047966,1.034599419,0.974272598,3.869317217,1.332058048
3/15/2013,1.0202,0.986692724,1.013494388,1.035370889,0.974925788,2.963236295,1.627941542
3/16/2013,1.020733333,0.987540255,1.013734727,1.035733586,1.002749132,3.225692132,1.850195351
3/17/2013,1.021266667,0.988599743,1.014026036,1.0359965,0.980000236,3.43049269,1.986786782
3/18/2013,1.0218,0.988996304,1.01478926,1.0359965,0.997476907,3.635420771,2.049663945
3/19/2013,1.0272,0.989083847,1.015643677,1.036475881,0.982927561,4.424131355,2.077761669
3/20/2013,1.0268,0.990493332,1.016228425,1.036475881,0.997245737,3.693869102,1.541785192
3/21/2013,1.0239,0.992169779,1.017110587,1.037191063,0.997577346,3.408152805,1.405959834
3/22/2013,1.0224,0.992336869,1.017999567,1.038013337,0.98345285,2.315324026,1.234389725
3/23/2013,1.022166667,0.992364653,1.018456097,1.038013337,0.98759206,2.520956159,1.454390501
3/24/2013,1.021933333,0.993023913,1.018739107,1.038066851,0.972503156,2.743473909,1.617233495
3/25/2013,1.0217,0.995059726,1.019728911,1.038156399,0.988666922,2.966497188,1.821792131
3/26/2013,1.0167,0.997117412,1.020820735,1.039230139,1.007394716,2.615178344,2.105891875
3/27/2013,1.0169,0.997462459,1.02129513,1.0393661,1.003402382,2.565055386,1.969844826
3/28/2013,1.0155,0.997571069,1.021619787,1.040487904,0.993067759,1.716771819,1.560913644
3/29/2013,1.0174,0.998038188,1.022160945,1.040636421,0.979942282,1.761977123,1.643020941
3/30/2013,1.017133333,0.998421294,1.022702694,1.041234046,1.012112141,1.828138583,1.924022002
3/31/2013,1.016866667,0.999040757,1.023342609,1.041449857,0.998068911,2.099742992,2.037859753
4/1/2013,1.0166,0.999371492,1.023961672,1.042085563,0.995192524,2.372091936,2.233355676
4/2/2013,1.0147,1.001195052,1.024433696,1.043564526,1.001315329,2.447521168,2.770601757
4/3/2013,1.0134,1.001474145,1.024910747,1.043776319,1.004761682,2.376754781,3.132552755
4/4/2013,1.0139,1.002643189,1.025228101,1.044248117,0.978394319,1.794119202,2.340876934
4/5/2013,1.019,1.002747338,1.025677699,1.04451142,0.978884869,2.830972113,2.381554275
4/6/2013,1.0193,1.003361554,1.026036744,1.045859147,1.011270076,2.323620411,2.291585413
4/7/2013,1.0196,1.00356338,1.026562203,1.045983747,0.989088219,2.359786688,2.30377875
4/8/2013,1.0199,1.003684175,1.02720904,1.046496651,1.007117079,2.395942324,2.249153733
4/9/2013,1.0162,1.004694796,1.027536546,1.046722688,1.047854687,1.949277697,2.082602304
4/10/2013,1.0148,1.005194362,1.027635029,1.047146799,1.032222133,1.091540011,2.102046277
4/11/2013,1.0107,1.006096414,1.027783323,1.047241655,1.014182441,0.434761634,1.958748533
4/12/2013,1.0134,1.007056925,1.02828451,1.047482828,1.0634783,1.856939364,3.204283088
4/13/2013,1.015866667,1.007174791,1.029113999,1.047599517,1.047888656,1.822708552,3.464435264
4/14/2013,1.018333333,1.007381211,1.029748276,1.04785681,1.04968997,1.927947907,4.228802855
4/15/2013,1.0208,1.007381211,1.029920221,1.047950551,1.077731409,2.032768201,5.018791018
4/16/2013,1.0226,1.007381211,1.029993664,1.047950551,1.077249076,2.057076143,4.70485387
4/17/2013,1.0263,1.008145192,1.030376475,1.048906264,1.051220229,4.316403926,5.306086696
4/18/2013,1.0257,1.008555359,1.031095493,1.049338976,1.034549531,3.946294697,5.35256734
4/19/2013,1.0264,1.008971396,1.03154399,1.049338976,1.021497057,3.720242489,5.193722566
4/20/2013,1.026333333,1.009932934,1.031856963,1.049698809,1.025917439,3.898104334,5.775821767
4/21/2013,1.026266667,1.01022356,1.031856963,1.049698809,1.018909554,3.795098658,5.163361513
4/22/2013,1.0262,1.010819179,1.032150958,1.049835635,1.040597379,3.692165875,4.569982168
4/23/2013,1.0259,1.010819179,1.032197782,1.049963278,1.045950434,3.561356578,4.703896029
4/24/2013,1.027,1.011244313,1.032234607,1.050941872,1.039284014,4.350443391,4.85849465
4/25/2013,1.0193,1.011244313,1.032269122,1.051255505,1.047476183,3.849103551,4.76926204
4/26/2013,1.017,1.011701373,1.032853867,1.051789519,1.029922826,3.671351937,5.223291633
4/27/2013,1.015933333,1.011701373,1.032853867,1.051789519,1.030688448,3.955237372,5.404165302
4/28/2013,1.014866667,1.011701373,1.032853867,1.051789519,1.029578937,3.496572343,5.269374189
4/29/2013,1.0138,1.012088265,1.03348171,1.051789519,1.030064502,3.038652922,5.138330992
4/30/2013,1.0072,1.0126698,1.033908148,1.051789519,1.02762337,1.908141981,4.95926215
5/1/2013,1.0083,1.0126698,1.03440949,1.051789519,1.008579368,2.627970919,5.465187837
5/2/2013,1.0083,1.0126698,1.03440949,1.051789519,1.008195224,1.992574836,5.046695744
5/3/2013,1.0077,1.01334633,1.03440949,1.051789519,1.021742517,2.180656608,4.405873467
5/4/2013,1.0076,1.01334633,1.03494864,1.051789519,1.008997531,1.102138059,3.925573117
5/5/2013,1.0075,1.01334633,1.035532871,1.051969065,1.028649061,1.159917763,3.881981304
5/6/2013,1.0074,1.013586643,1.035842735,1.051969065,1.027449722,1.217736122,3.833792117
5/7/2013,1.0051,1.013852768,1.036199659,1.051969065,1.018568659,1.006881217,3.904489707
5/8/2013,1.0023,1.013852768,1.03678416,1.051969065,1.010857873,-0.063438451,2.831785419
5/9/2013,1.0026,1.013852768,1.03678416,1.051969065,1.044421977,-0.23547241,2.579262152
5/10/2013,1.0123,1.014162891,1.03678416,1.051969065,1.035347748,0.935569623,2.901835981
5/11/2013,1.0118,1.017707299,1.037573164,1.051969065,1.039226547,1.465299653,2.812947001
5/12/2013,1.0113,1.018529511,1.037573164,1.051969065,1.045853061,1.195110234,2.536758729
5/13/2013,1.0108,1.018529511,1.038037744,1.051969065,1.041222049,0.925247091,2.290217809
5/14/2013,1.0149,1.018888248,1.038075347,1.051969065,1.035717993,1.214010905,1.998486478
5/15/2013,1.0173,1.018888248,1.038209478,1.053582639,1.056295117,1.369423145,1.854743236
5/16/2013,1.0162,1.020445847,1.038411297,1.053582639,1.053832558,0.381635491,1.856888976
5/17/2013,1.0268,1.020445847,1.038573553,1.05386271,1.087661613,0.89266512,1.917156751
5/18/2013,1.026933333,1.020445847,1.038573553,1.05386271,1.059008169,0.317442025,1.676742957
5/19/2013,1.027066667,1.020445847,1.038667298,1.05386271,1.051862604,0.285263406,1.400842325
5/20/2013,1.0272,1.020445847,1.038667298,1.054392952,1.058650707,0.25310156,1.244110913
5/21/2013,1.0277,1.020445847,1.038951366,1.055603633,1.035967477,0.264812677,1.143693555
5/22/2013,1.0331,1.020445847,1.039255281,1.056226595,1.036431842,1.294190541,1.023481317
5/23/2013,1.0315,1.020445847,1.039750407,1.056226595,1.025437959,0.106814861,0.83301727
5/24/2013,1.0322,1.020956726,1.040348702,1.056299432,1.047141517,0.190188729,1.041373459
5/25/2013,1.033425,1.021335338,1.040538992,1.056371609,1.049899275,0.204443883,0.845153116
5/26/2013,1.03465,1.021727176,1.040909714,1.056371609,1.054314989,0.445671479,0.659082408
5/27/2013,1.035875,1.022356455,1.041318023,1.056371609,1.068050022,0.686801267,0.525579154
5/28/2013,1.0371,1.022356455,1.041318023,1.056498551,1.038065637,0.927833771,0.414894158
5/29/2013,1.0369,1.022356455,1.041700883,1.056733021,1.07864247,0.999986707,0.409111073
5/30/2013,1.0309,1.022356455,1.042035033,1.056919346,1.041413997,-0.143994753,-0.086620577
5/31/2013,1.0337,1.024854439,1.042585603,1.058087979,1.047582505,-0.525244983,0.32694282
6/1/2013,1.032133333,1.025369183,1.043126198,1.058661527,1.058823822,-1.055557405,0.254881071
6/2/2013,1.030566667,1.025435123,1.043357969,1.058835343,1.026968358,-1.396099668,0.071112471
6/3/2013,1.029,1.025887472,1.043894489,1.059044696,1.046694766,-1.736733589,-0.148562608
6/4/2013,1.0348,1.026902676,1.044329251,1.059044696,1.034269449,-1.19942208,-0.190314995
6/5/2013,1.0346,1.027419637,1.044751662,1.05961596,1.049315576,-1.187778685,0.078128109
6/6/2013,1.024,1.027612517,1.044751662,1.05961596,1.04722602,-1.076800717,0.300642218
6/7/2013,1.0208,1.02764523,1.045112926,1.060018977,1.053565977,-0.815315784,0.32490137
6/8/2013,1.020033333,1.027780397,1.045498783,1.060018977,1.037136478,-1.958895467,0.10011839
6/9/2013,1.019266667,1.028371754,1.045901748,1.060018977,1.025018243,-1.848920904,-0.089044487
6/10/2013,1.0185,1.028634156,1.045901748,1.060018977,1.056222027,-1.738682055,-0.275603427
6/11/2013,1.0191,1.029063814,1.045901748,1.060018977,1.027646687,-1.463253249,-0.079449925
6/12/2013,1.0202,1.029063814,1.045901748,1.060018977,1.043552452,-1.187137835,-0.172430502
6/13/2013,1.017,1.029063814,1.045901748,1.060018977,1.059966203,-1.585201064,0.196187923
6/14/2013,1.0175,1.029063814,1.045901748,1.060018977,1.033416571,-1.249248521,0.10795565
6/15/2013,1.0175,1.029063814,1.045901748,1.060018977,1.044236526,-1.213262273,0.453293528
6/16/2013,1.0175,1.029063814,1.045901748,1.060018977,1.04198777,-1.293217407,0.339623033
6/17/2013,1.0175,1.029063814,1.045901748,1.060018977,1.061214704,-1.373120559,0.253570695
6/18/2013,1.0209,1.02954847,1.045901748,1.060018977,1.056483412,-1.042986414,0.121449934
6/19/2013,1.0187,1.02954847,1.045901748,1.060018977,1.040480605,-0.261954636,0.517117577
6/20/2013,1.0383,1.02954847,1.045901748,1.060018977,1.06649755,1.887121488,2.219994835
6/21/2013,1.0467,1.02954847,1.045901748,1.060018977,1.091493795,2.192046544,1.591458953
6/22/2013,1.048866667,1.02954847,1.045901748,1.060018977,1.062125295,2.350300543,1.77745958
6/23/2013,1.051033333,1.02954847,1.045901748,1.060018977,1.048878977,2.432308971,1.597510554
6/24/2013,1.0532,1.02954847,1.045901748,1.060018977,1.059592611,2.514034401,1.760688912
6/25/2013,1.0512,1.02954847,1.045901748,1.060018977,1.077777414,2.109303363,1.538174413
6/26/2013,1.0468,1.02988327,1.045901748,1.060018977,1.051784647,2.036039994,1.753690783
6/27/2013,1.0479,1.029921622,1.045901748,1.060018977,1.079899455,2.236980917,2.194768417
6/28/2013,1.0513,1.030055648,1.045901748,1.060018977,1.066107405,1.763590703,1.78988729
6/29/2013,1.050833333,1.030055648,1.045901748,1.060018977,1.07599632,3.397931939,2.762208204
6/30/2013,1.050366667,1.030055648,1.045901748,1.060018977,1.066574462,3.331281183,2.785718661
7/1/2013,1.0499,1.029921622,1.045498783,1.060018977,1.063755492,3.26460735,2.812494084
7/2/2013,1.0529,1.02988327,1.045498783,1.060018977,1.049831393,3.603222329,3.096285015
7/3/2013,1.0521,1.02988327,1.045498783,1.060018977,1.064225679,4.356722756,3.753104565
7/4/2013,1.05435,1.02954847,1.045112926,1.05961596,1.06890795,4.576786862,3.890678422
7/5/2013,1.0566,1.029063814,1.044793823,1.05961596,1.064902983,4.796305962,4.099443774
7/6/2013,1.057,1.029063814,1.044464137,1.05961596,1.060815039,4.020591447,3.376675511
7/7/2013,1.0574,1.028634156,1.044329251,1.059044696,1.056843938,4.018895571,3.351097865
7/8/2013,1.0578,1.02839822,1.044100022,1.058835343,1.031502538,4.017201001,3.346760636
7/9/2013,1.053,1.028186311,1.043757985,1.058835343,1.079981766,3.410092555,3.102602524
7/10/2013,1.051,1.028186311,1.043757985,1.058835343,1.062195949,3.272778868,2.93742605
7/11/2013,1.0389,1.02839822,1.044100022,1.058835343,1.03865841,1.93400832,2.472238644
7/12/2013,1.0393,1.02839822,1.044100022,1.058835343,1.056725627,1.740457616,2.275076055
7/13/2013,1.039933333,1.028634156,1.044329251,1.058835343,1.028410583,2.58774867,2.682711991
7/14/2013,1.040566667,1.028634156,1.044464137,1.058835343,1.061888684,2.642396225,2.72341781
7/15/2013,1.0412,1.02839822,1.044329251,1.058835343,1.084089551,2.697001565,2.737307972
7/16/2013,1.0388,1.028186311,1.044329251,1.058835343,1.064398766,2.393218087,2.661413711
7/17/2013,1.0423,1.027780397,1.044100022,1.058835343,1.055562407,2.988253441,2.720743723
7/18/2013,1.0395,1.027780397,1.044100022,1.058835343,1.068738997,3.009612528,2.579030492
7/19/2013,1.0362,1.027780397,1.044329251,1.058835343,1.029091464,3.057153069,2.274994325
7/20/2013,1.035333333,1.027780397,1.044464137,1.059044696,1.029903558,2.503848623,2.638715051
7/21/2013,1.034466667,1.027780397,1.044793823,1.05961596,1.042082295,2.162159416,2.476138514
7/22/2013,1.0336,1.028186311,1.045112926,1.060018977,1.038488696,1.820846928,2.291494325
7/23/2013,1.0305,1.02839822,1.045112926,1.060018977,1.040216799,1.21384662,2.072654712
7/24/2013,1.0298,1.028634156,1.045233683,1.060018977,1.022397385,0.708187817,2.236436198
7/25/2013,1.0283,1.028733344,1.045233683,1.060018977,1.027789311,0.842499982,2.606119351
7/26/2013,1.0292,1.029069433,1.045587961,1.060018977,1.038333899,1.91954501,3.413642198
7/27/2013,1.0281,1.029852802,1.045587961,1.060018977,1.058050463,2.300201395,4.17407243
7/28/2013,1.027,1.031030647,1.045587961,1.060018977,1.049747928,2.274570443,4.228182565
7/29/2013,1.0259,1.031030647,1.045587961,1.060018977,1.049679673,2.248889887,4.29876351
7/30/2013,1.0292,1.031477741,1.045587961,1.060018977,1.043163486,2.749699578,4.54437604
7/31/2013,1.0287,1.031477741,1.04623517,1.060810871,1.01794229,2.922939747,4.522772209
8/1/2013,1.0338,1.031477741,1.046656023,1.060820507,1.031105786,3.493919918,4.249037794
8/2/2013,1.0379,1.031477741,1.046918141,1.060922027,1.045144505,3.441711613,3.9499503
8/3/2013,1.0384,1.031477741,1.047183768,1.060922027,1.025392579,4.420489003,4.623762783
8/4/2013,1.0389,1.031477741,1.047404263,1.061220141,1.038676185,4.471447394,4.897473668
8/5/2013,1.0394,1.031477741,1.048057991,1.061329957,1.043088911,4.522377865,5.164665765
8/6/2013,1.0378,1.031477741,1.048057991,1.061329957,1.056364155,4.324844138,5.743822179
8/7/2013,1.0415,1.031477741,1.047404263,1.061329957,1.051574201,5.057896165,6.033923701
8/8/2013,1.0347,1.031477741,1.047183768,1.061220141,1.074904255,4.475070239,5.700344562
8/9/2013,1.0302,1.031477741,1.046918141,1.061220141,1.050175531,4.223937602,6.007172707
8/10/2013,1.030033333,1.031477741,1.046656023,1.061220141,1.051713815,4.278387374,6.089793941
8/11/2013,1.029866667,1.031477741,1.046656023,1.061220141,1.078528649,4.192422863,6.049412296
8/12/2013,1.0297,1.031477741,1.046918141,1.061329957,1.060902515,4.10649064,6.005811204
8/13/2013,1.0345,1.031477741,1.047183768,1.061329957,1.073515999,4.612053702,6.083445231
8/14/2013,1.0319,1.031503428,1.047183768,1.061329957,1.049758061,4.538092151,5.835481718
8/15/2013,1.0339,1.031477741,1.046960393,1.061329957,1.064570852,5.073938134,5.828596301
8/16/2013,1.0344,1.031477741,1.046960393,1.061329957,1.068520142,5.245248729,6.143140189
8/17/2013,1.034066667,1.031477741,1.046960393,1.061329957,1.053049278,5.180765067,6.414835156
8/18/2013,1.033733333,1.031477741,1.046960393,1.061329957,1.045081347,5.112129443,6.471314998
8/19/2013,1.0334,1.031477741,1.046960393,1.061329957,1.064284607,5.043487888,6.513484604
8/20/2013,1.0374,1.031477741,1.046960393,1.061220141,1.061301688,5.489278283,6.463835391
8/21/2013,1.0442,1.031477741,1.047404263,1.061329957,1.066093603,6.615751014,6.918926472
8/22/2013,1.0511,1.031477741,1.046960393,1.061329957,1.078155796,6.630365038,6.921494854
8/23/2013,1.0512,1.031477741,1.046960393,1.061762416,1.060810593,6.642056903,6.654360861
8/24/2013,1.051233333,1.031503428,1.047879748,1.061762416,1.06585052,6.757415764,6.58300672
8/25/2013,1.051266667,1.031503428,1.048653092,1.061896692,1.065309358,6.872875683,6.632102831
8/26/2013,1.0513,1.031503428,1.048796457,1.062023586,1.050743309,6.988436842,6.683940107
8/27/2013,1.0504,1.031503428,1.048796457,1.062023586,1.062362418,6.99494593,6.60882897
8/28/2013,1.0491,1.031503428,1.048849591,1.062023586,1.033609256,7.191116574,6.716492497
8/29/2013,1.0526,1.031503428,1.048849591,1.062129711,1.063710046,7.488366002,6.691162226
8/30/2013,1.0554,1.031503428,1.048893267,1.062206354,1.05669829,7.169256218,6.905385389
8/31/2013,1.05485,1.032715707,1.049046883,1.062446645,1.04661728,7.88779445,7.229808368
9/1/2013,1.0543,1.032715707,1.049046883,1.062446645,1.038715538,7.823698041,7.042265816
9/2/2013,1.05375,1.033377818,1.04943294,1.062446645,1.044506298,7.759568187,6.962570705
9/3/2013,1.0532,1.033377818,1.0497138,1.063712886,1.020341086,7.695404851,6.771030512
9/4/2013,1.0482,1.033377818,1.0497138,1.063784879,1.008181333,7.110560152,7.018557523
9/5/2013,1.0499,1.03355846,1.049752995,1.064229362,1.010827693,6.824665024,6.973909191
9/6/2013,1.039,1.03355846,1.049794727,1.064291742,1.01607397,6.501585749,6.921254525
9/7/2013,1.0382,1.03355846,1.050003462,1.064409521,1.007162649,6.996305382,7.396071438
9/8/2013,1.0374,1.03355846,1.050003462,1.06459161,0.999506815,6.968626714,7.12655353
9/9/2013,1.0366,1.03355846,1.050003462,1.064928382,1.034950228,6.940911569,7.009504768
9/10/2013,1.0357,1.03355846,1.05045942,1.065343181,1.021107798,6.901294172,6.900483646
9/11/2013,1.0336,1.03355846,1.05045942,1.064928382,1.018326272,7.131234428,6.651497643
9/12/2013,1.0319,1.03355846,1.05045942,1.064928382,1.010411598,6.512516644,6.925494926
9/13/2013,1.0341,1.03355846,1.05045942,1.065343181,1.022322436,6.799454318,7.58533277
9/14/2013,1.033266667,1.03355846,1.050876252,1.065343181,0.999586797,7.256023783,7.584456572
